Périmètre;Nature;Date;Heures;Consommation
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;17:30;9426
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;18:00;9632
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;18:30;9645
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;19:00;9764
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;19:30;9618
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;20:00;9369
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;20:30;9142
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;21:00;8963
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;21:30;8763
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;22:00;8495
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;22:30;8587
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;23:00;8830
Auvergne-Rhône-Alpes;Données définitives;04/01/2018;23:30;8942
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;00:00;8624
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;00:30;8359
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;01:00;8060
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;01:30;7992
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;02:00;7974
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;02:30;8018
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;03:00;7837
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;03:30;7767
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;04:00;7651
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;04:30;7625
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;05:00;7685
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;05:30;7904
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;06:00;8095
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;06:30;8370
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;07:00;8556
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;07:30;8814
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;08:00;9043
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;08:30;9099
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;09:00;9210
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;09:30;9361
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;10:00;9295
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;10:30;9320
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;11:00;9361
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;11:30;9497
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;12:00;9435
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;12:30;9338
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;13:00;9374
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;13:30;9268
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;14:00;9175
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;14:30;8986
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;15:00;8731
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;15:30;8639
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;16:00;8689
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;16:30;8636
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;17:00;8587
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;17:30;8850
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;18:00;9087
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;18:30;9163
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;19:00;9255
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;19:30;9098
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;20:00;8858
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;20:30;8716
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;21:00;8521
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;21:30;8317
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;22:00;8107
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;22:30;8263
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;23:00;8571
Auvergne-Rhône-Alpes;Données définitives;05/01/2018;23:30;8652
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;00:00;8274
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;00:30;8055
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;01:00;7736
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;01:30;7654
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;02:00;7645
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;02:30;7690
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;03:00;7462
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;03:30;7405
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;04:00;7216
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;04:30;7187
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;05:00;7161
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;05:30;7289
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;06:00;7330
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;06:30;7350
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;07:00;7394
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;07:30;7495
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;08:00;7647
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;08:30;7660
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;09:00;7835
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;09:30;8123
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;10:00;8165
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;10:30;8201
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;11:00;8181
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;11:30;8284
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;12:00;8305
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;12:30;8305
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;13:00;8397
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;13:30;8202
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;14:00;7999
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;14:30;7816
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;15:00;7611
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;15:30;7670
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;16:00;7681
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;16:30;7670
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;17:00;7699
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;17:30;7996
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;18:00;8267
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;18:30;8328
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;19:00;8462
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;19:30;8357
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;20:00;8219
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;20:30;8069
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;21:00;8021
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;21:30;7857
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;22:00;7679
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;22:30;7876
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;23:00;8190
Auvergne-Rhône-Alpes;Données définitives;06/01/2018;23:30;8339
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;00:00;8031
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;00:30;7821
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;01:00;7526
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;01:30;7497
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;02:00;7481
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;02:30;7524
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;03:00;7303
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;03:30;7260
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;04:00;7125
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;04:30;7093
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;05:00;7052
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;05:30;7141
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;06:00;7124
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;06:30;7104
