PÈrimËtre;Nature;Date;Heures;Consommation;Thermique;NuclÈaire;Eolien;Solaire;Hydraulique;Pompage;BioÈnergies;Ech. physiques;;
PACA;DonnÈes dÈfinitives;22/11/2019;13:30;5798;1820;-;41;222;1717;0;103;1894;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;14:00;5741;1787;-;39;145;1570;0;99;2101;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;14:30;5821;1832;-;41;105;1515;0;101;2227;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;15:00;5722;1783;-;41;80;1510;0;104;2206;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;15:30;5666;1772;-;40;54;1496;0;103;2200;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;16:00;5582;1764;-;44;27;1466;0;101;2179;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;16:30;5523;1744;-;42;11;1515;0;103;2108;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;17:00;5617;1757;-;43;2;1524;0;105;2185;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;17:30;5784;1759;-;44;1;1550;0;102;2328;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;18:00;5874;1785;-;44;0;1725;0;104;2215;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;18:30;5983;1749;-;44;0;1694;0;106;2391;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;19:00;6076;1757;-;41;0;1819;0;106;2355;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;19:30;5992;1787;-;39;0;1794;0;105;2267;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;20:00;5919;1743;-;40;0;1587;0;106;2443;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;20:30;5718;1737;-;39;0;1579;0;104;2259;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;21:00;5506;1450;-;40;0;1560;0;106;2350;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;21:30;5342;1488;-;41;0;1407;0;106;2300;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;22:00;5211;1441;-;43;0;1347;0;106;2274;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;22:30;5221;1311;-;44;0;1363;0;104;2400;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;23:00;5369;1506;-;43;0;1568;0;103;2149;-;-
PACA;DonnÈes dÈfinitives;22/11/2019;23:30;5825;1359;-;44;0;1558;0;103;2761;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;00:00;5489;1348;-;43;0;1570;0;103;2425;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;00:30;5239;513;-;42;0;1374;0;103;3207;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;01:00;5009;287;-;44;0;1312;0;99;3267;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;01:30;4962;158;-;44;0;1246;0;97;3417;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;02:00;4866;160;-;44;0;1229;0;100;3333;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;02:30;4948;163;-;44;0;1216;0;98;3428;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;03:00;4705;165;-;44;0;1189;0;96;3212;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;03:30;4582;165;-;42;0;1168;0;96;3111;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;04:00;4472;164;-;42;0;1165;0;94;3007;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;04:30;4419;164;-;43;0;1180;0;95;2937;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;05:00;4407;166;-;43;0;1181;0;97;2920;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;05:30;4442;169;-;42;0;1192;0;97;2943;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;06:00;4452;169;-;41;0;1191;0;97;2954;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;06:30;4574;170;-;43;0;1212;0;95;3055;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;07:00;4645;169;-;44;0;1225;0;96;3111;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;07:30;4657;168;-;43;0;1221;0;96;3131;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;08:00;4735;174;-;40;0;1327;0;94;3100;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;08:30;4904;196;-;40;2;1313;0;94;3259;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;09:00;5051;273;-;34;6;1351;0;94;3293;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;09:30;5241;414;-;35;13;1264;0;99;3415;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;10:00;5333;586;-;38;32;1327;0;95;3256;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;10:30;5388;637;-;31;54;1269;0;98;3299;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;11:00;5429;849;-;23;99;1094;0;98;3267;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;11:30;5487;1122;-;20;117;1082;0;98;3049;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;12:00;5573;1360;-;20;123;1116;0;99;2856;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;12:30;5686;1331;-;17;119;1043;0;98;3079;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;13:00;5661;1360;-;10;100;1058;0;100;3034;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;13:30;5709;1331;-;7;86;944;0;98;3242;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;14:00;5529;1340;-;9;71;833;0;101;3176;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;14:30;5519;1295;-;7;74;814;0;100;3230;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;15:00;5413;1327;-;5;53;833;0;104;3091;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;15:30;5304;1365;-;2;35;1009;0;102;2792;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;16:00;5203;1364;-;1;26;997;0;101;2713;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;16:30;5117;1364;-;1;20;992;0;103;2638;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;17:00;5159;1364;-;0;3;1016;0;102;2673;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;17:30;5313;1272;-;2;1;1005;0;102;2932;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;18:00;5459;1350;-;2;0;1102;0;103;2902;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;18:30;5473;1317;-;6;0;1093;0;100;2958;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;19:00;5566;1369;-;10;0;1266;0;100;2822;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;19:30;5568;1388;-;9;0;1247;0;101;2823;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;20:00;5471;1311;-;10;0;1245;0;102;2803;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;20:30;5292;1291;-;14;0;1095;0;99;2793;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;21:00;5135;1264;-;12;0;1083;0;104;2671;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;21:30;5018;1333;-;6;0;1142;0;104;2434;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;22:00;4936;1198;-;4;0;953;0;104;2679;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;22:30;4986;1201;-;4;0;1022;0;101;2659;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;23:00;5121;1329;-;4;0;987;0;101;2700;-;-
PACA;DonnÈes dÈfinitives;23/11/2019;23:30;5550;1108;-;7;0;868;0;101;3466;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;00:00;5279;1165;-;10;0;844;0;99;3162;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;00:30;5039;975;-;9;0;759;0;103;3193;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;01:00;4795;418;-;7;0;757;0;101;3512;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;01:30;4796;255;-;7;0;736;0;103;3695;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;02:00;4766;167;-;9;0;718;0;103;3769;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;02:30;4885;167;-;12;0;708;0;103;3895;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;03:00;4643;167;-;12;0;727;0;103;3634;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;03:30;4505;167;-;13;0;798;0;103;3425;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;04:00;4391;167;-;13;0;805;0;104;3303;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;04:30;4357;167;-;20;0;803;0;101;3267;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;05:00;4294;167;-;17;0;826;0;103;3182;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;05:30;4325;167;-;20;0;828;0;104;3207;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;06:00;4299;167;-;16;0;772;0;102;3241;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;06:30;4337;167;-;13;0;817;0;103;3237;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;07:00;4380;187;-;12;0;764;0;103;3314;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;07:30;4385;296;-;13;0;826;0;103;3148;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;08:00;4408;347;-;11;0;817;0;103;3130;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;08:30;4551;446;-;10;3;800;0;103;3190;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;09:00;4733;457;-;10;11;801;0;104;3349;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;09:30;4914;575;-;9;23;830;0;104;3373;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;10:00;5041;578;-;10;40;816;0;104;3492;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;10:30;5175;606;-;10;87;860;0;103;3509;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;11:00;5248;647;-;11;94;884;0;103;3509;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;11:30;5366;768;-;9;120;914;0;103;3452;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;12:00;5502;998;-;10;170;917;0;102;3306;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;12:30;5587;987;-;10;190;911;0;99;3389;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;13:00;5533;1172;-;9;179;859;0;102;3210;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;13:30;5506;1348;-;13;164;847;0;102;3032;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;14:00;5323;1333;-;20;161;852;0;103;2855;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;14:30;5308;1348;-;18;132;957;0;103;2749;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;15:00;5130;1324;-;20;125;967;0;102;2593;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;15:30;5044;1290;-;19;116;958;0;93;2568;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;16:00;4948;1293;-;21;78;972;0;93;2491;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;16:30;4886;1201;-;23;37;977;0;94;2554;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;17:00;4888;1290;-;21;8;980;0;97;2493;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;17:30;5104;1307;-;20;3;996;0;98;2680;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;18:00;5249;1350;-;23;2;1005;0;99;2771;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;18:30;5299;1272;-;18;0;972;0;102;2935;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;19:00;5432;1347;-;16;0;988;0;102;2979;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;19:30;5453;1327;-;12;0;989;0;101;3025;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;20:00;5375;1220;-;11;0;1010;0;101;3034;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;20:30;5227;1272;-;11;0;1039;0;100;2806;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;21:00;5139;1154;-;10;0;1085;0;100;2790;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;21:30;5003;1263;-;12;0;1113;0;96;2520;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;22:00;4880;1274;-;10;0;1184;0;103;2309;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;22:30;4871;1190;-;11;0;1184;0;99;2386;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;23:00;5005;1217;-;12;0;1178;0;100;2499;-;-
PACA;DonnÈes dÈfinitives;24/11/2019;23:30;5434;885;-;12;0;1126;0;100;3312;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;00:00;5176;858;-;13;0;1104;0;99;3102;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;00:30;4946;558;-;12;0;1089;0;100;3187;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;01:00;4755;545;-;13;0;1100;0;99;2999;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;01:30;4739;451;-;14;0;1073;0;100;3102;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;02:00;4679;441;-;11;0;1069;0;105;3054;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;02:30;4804;451;-;11;0;1069;0;103;3170;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;03:00;4550;440;-;13;0;1148;0;103;2848;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;03:30;4431;456;-;9;0;1145;0;103;2718;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;04:00;4331;462;-;9;0;1134;0;102;2624;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;04:30;4298;493;-;10;0;1067;0;103;2625;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;05:00;4302;593;-;8;0;1069;0;98;2533;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;05:30;4401;748;-;8;0;1079;0;98;2468;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;06:00;4503;824;-;6;0;1083;0;99;2491;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;06:30;4805;1209;-;8;0;1096;0;93;2400;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;07:00;5059;1333;-;10;0;1115;0;92;2510;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;07:30;5174;1316;-;9;0;1105;0;92;2652;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;08:00;5181;1442;-;8;4;1109;0;89;2529;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;08:30;5256;1487;-;5;41;1113;0;71;2538;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;09:00;5322;1580;-;3;104;1285;0;69;2282;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;09:30;5320;1692;-;2;209;1449;0;61;1908;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;10:00;5318;1821;-;2;289;1418;0;64;1723;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;10:30;5307;1843;-;3;344;1412;0;65;1641;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;11:00;5250;1880;-;2;402;1451;0;56;1458;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;11:30;5228;1876;-;3;464;1471;0;60;1353;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;12:00;5308;1885;-;5;441;1474;0;62;1441;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;12:30;5336;1873;-;2;469;1446;0;62;1483;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;13:00;5262;1864;-;2;454;1312;0;64;1566;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;13:30;5318;1865;-;2;412;1282;0;63;1694;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;14:00;5190;1853;-;2;363;1287;0;65;1620;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;14:30;5187;1870;-;3;294;1312;0;64;1645;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;15:00;5056;1865;-;6;227;1335;0;70;1553;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;15:30;5006;1878;-;6;168;1342;0;68;1543;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;16:00;4933;1880;-;3;107;1373;0;71;1500;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;16:30;4913;1890;-;2;48;1419;0;74;1479;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;17:00;4967;1895;-;1;7;1633;0;73;1358;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;17:30;5304;1885;-;2;2;1688;0;64;1663;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;18:00;5447;1893;-;3;2;1691;0;75;1783;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;18:30;5592;1873;-;3;1;1681;0;76;1959;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;19:00;5809;1889;-;2;0;1817;0;71;2029;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;19:30;5785;1905;-;6;0;1557;0;76;2242;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;20:00;5653;1873;-;6;0;1428;0;77;2269;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;20:30;5466;1785;-;7;0;1424;0;73;2177;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;21:00;5294;1646;-;4;0;1423;0;75;2146;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;21:30;5066;1624;-;3;0;1426;0;75;1940;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;22:00;4947;1321;-;3;0;1423;0;76;2124;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;22:30;5008;1374;-;2;0;1436;0;76;2120;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;23:00;5079;1640;-;1;0;1410;0;76;1953;-;-
PACA;DonnÈes dÈfinitives;25/11/2019;23:30;5557;1666;-;3;0;1406;0;79;2404;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;00:00;5273;1634;-;2;0;1402;0;79;2155;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;00:30;4953;1555;-;4;0;1464;0;77;1853;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;01:00;4757;1421;-;3;0;1458;0;78;1797;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;01:30;4736;1396;-;3;0;1347;0;91;1899;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;02:00;4741;1349;-;2;0;1329;0;96;1965;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;02:30;4834;1652;-;1;0;1297;0;95;1790;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;03:00;4678;1505;-;0;0;1298;0;96;1778;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;03:30;4537;1287;-;1;0;1303;0;97;1849;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;04:00;4403;1243;-;2;0;1325;0;98;1735;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;04:30;4410;1617;-;2;0;1359;0;97;1335;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;05:00;4457;1634;-;1;0;1364;0;97;1362;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;05:30;4523;1659;-;1;0;1372;0;97;1394;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;06:00;4653;1708;-;0;0;1429;0;93;1423;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;06:30;4929;1610;-;0;0;1514;0;98;1707;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;07:00;5248;1755;-;0;0;1552;0;96;1846;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;07:30;5414;1731;-;0;0;1580;0;94;2009;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;08:00;5353;1758;-;0;6;1576;0;91;1922;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;08:30;5456;1813;-;0;49;1727;0;87;1779;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;09:00;5529;1795;-;0;72;1723;0;85;1853;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;09:30;5481;1771;-;0;114;1734;0;85;1777;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;10:00;5493;1728;-;0;182;1552;0;89;1943;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;10:30;5464;1767;-;0;257;1510;0;86;1845;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;11:00;5447;1734;-;0;351;1502;0;89;1770;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;11:30;5417;1785;-;0;433;1508;0;94;1597;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;12:00;5470;1790;-;0;484;1493;0;95;1607;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;12:30;5447;1761;-;0;416;1478;0;95;1698;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;13:00;5314;1761;-;0;504;1474;0;95;1479;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;13:30;5356;1766;-;0;560;1391;0;95;1544;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;14:00;5217;1752;-;0;600;1382;0;97;1386;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;14:30;5201;1791;-;0;534;1394;0;98;1384;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;15:00;5073;1758;-;0;428;1374;0;95;1418;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;15:30;4983;1787;-;0;296;1377;0;98;1425;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;16:00;4942;1796;-;0;146;1403;0;99;1498;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;16:30;4922;1775;-;2;40;1351;0;99;1655;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;17:00;4999;1797;-;0;5;1394;0;98;1705;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;17:30;5360;1741;-;1;3;1490;0;101;2024;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;18:00;5521;1790;-;1;2;1500;0;100;2129;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;18:30;5730;1705;-;4;1;1520;0;102;2399;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;19:00;5872;1694;-;6;0;1642;0;100;2430;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;19:30;5803;1713;-;8;0;1670;0;97;2316;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;20:00;5692;1653;-;12;0;1557;0;97;2373;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;20:30;5483;1705;-;9;0;1519;0;93;2156;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;21:00;5301;1574;-;13;0;1439;0;97;2179;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;21:30;5097;1365;-;13;0;1425;0;97;2197;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;22:00;5034;1299;-;19;0;1412;0;100;2205;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;22:30;4983;1100;-;24;0;1420;0;99;2341;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;23:00;5161;606;-;28;0;1394;0;98;3035;-;-
PACA;DonnÈes dÈfinitives;26/11/2019;23:30;5558;193;-;27;0;1324;0;101;3914;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;00:00;5267;165;-;28;0;1307;0;102;3666;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;00:30;4939;166;-;31;0;1342;0;95;3304;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;01:00;4695;167;-;31;0;1396;0;97;3004;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;01:30;4659;166;-;30;0;1405;0;96;2962;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;02:00;4651;166;-;32;0;1394;0;98;2960;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;02:30;4706;166;-;32;0;1382;0;100;3025;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;03:00;4472;167;-;33;0;1337;0;100;2835;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;03:30;4356;165;-;34;0;1353;0;100;2704;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;04:00;4282;175;-;33;0;1228;0;100;2748;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;04:30;4205;203;-;28;0;1226;0;97;2651;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;05:00;4239;219;-;19;0;1225;0;100;2675;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;05:30;4333;378;-;17;0;1230;0;99;2609;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;06:00;4444;537;-;8;0;1224;0;96;2579;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;06:30;4700;659;-;6;0;1256;0;96;2684;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;07:00;4889;742;-;0;0;1328;0;92;2728;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;07:30;4952;899;-;0;0;1346;0;91;2615;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;08:00;4975;964;-;1;0;1405;0;82;2522;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;08:30;5118;1066;-;7;8;1452;0;87;2498;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;09:00;5206;1183;-;5;48;1474;0;89;2408;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;09:30;5239;1297;-;4;92;1585;0;90;2171;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;10:00;5247;1310;-;3;229;1664;0;88;1954;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;10:30;5233;1358;-;3;293;1738;0;90;1752;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;11:00;5169;1318;-;3;372;1762;0;91;1624;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;11:30;5144;1309;-;2;463;1797;0;90;1482;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;12:00;5247;1309;-;4;458;1777;0;90;1609;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;12:30;5225;1301;-;8;495;1605;0;89;1726;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;13:00;5044;1309;-;11;580;1419;0;88;1637;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;13:30;5077;1347;-;7;528;1356;0;88;1749;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;14:00;4966;1252;-;12;513;1340;0;90;1761;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;14:30;5042;1268;-;15;466;1333;0;91;1870;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;15:00;4871;1246;-;15;347;1316;0;92;1856;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;15:30;4812;1295;-;11;245;1258;0;90;1912;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;16:00;4748;1296;-;9;121;1272;0;89;1961;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;16:30;4743;1272;-;7;36;1278;0;92;2057;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;17:00;4848;1338;-;8;5;1286;0;91;2120;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;17:30;5132;1319;-;6;2;1278;0;89;2438;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;18:00;5292;1323;-;6;2;1447;0;94;2420;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;18:30;5439;1317;-;15;0;1514;0;102;2490;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;19:00;5631;1337;-;8;0;1519;0;100;2668;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;19:30;5586;1339;-;7;0;1476;0;95;2669;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;20:00;5539;1261;-;3;0;1478;0;96;2701;-;-
PACA;DonnÈes dÈfinitives;27/11/2019;20:30;5356;1337;-;2;0;1459;0;97;2461;-;-
